episode_id,state_id,direct_regret,absolute_regret,absolute_minus_direct_regret,direct_top1,absolute_top1,baseline_regret
4.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3200.0,0.0,0.4566846823458145,0.4566846823458145,0.0,0.0,0.0
4.0,3280.0,3.078988994317718,0.0,-3.078988994317718,0.0,1.0,3.1118662351946256
4.0,3360.0,0.39638684129507284,0.0,-0.39638684129507284,0.0,1.0,0.39638684129507284
4.0,3440.0,0.0,0.8947995836200427,0.8947995836200427,1.0,0.0,0.8947995836200427
4.0,3520.0,1.8719085586202406,3.87868509034078,2.0067765317205395,0.0,0.0,0.0
4.0,3600.0,0.47089437921658645,0.47089437921658645,0.0,0.0,0.0,0.47089437921658645
4.0,3680.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,3760.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3920.0,0.0,0.6963981651116357,0.6963981651116357,1.0,0.0,0.6963981651116357
5.0,1200.0,0.0,3.9295937706108393,3.9295937706108393,1.0,0.0,3.9295937706108393
5.0,1280.0,0.2917831315433306,0.2702788939305485,-0.021504237612782084,0.0,0.0,0.2917831315433306
5.0,1360.0,0.0,0.5278992170945273,0.5278992170945273,1.0,0.0,0.5278992170945273
5.0,1440.0,0.0,0.16237580594594458,0.16237580594594458,1.0,0.0,0.16237580594594458
5.0,1520.0,0.0,0.44215979633897834,0.44215979633897834,1.0,0.0,0.44215979633897834
5.0,1600.0,0.1158918547889058,0.1158918547889058,0.0,0.0,0.0,0.0
5.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1760.0,0.20960196903476608,0.0,-0.20960196903476608,0.0,1.0,0.20960196903476608
5.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1920.0,0.0,0.8322112793062574,0.8322112793062574,1.0,0.0,0.8322112793062574
5.0,2000.0,0.0,0.1520927782442758,0.1520927782442758,1.0,0.0,0.1520927782442758
5.0,2080.0,0.14670292569291862,0.14670292569291862,0.0,0.0,0.0,0.14670292569291862
5.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2240.0,0.0,0.0,0.0,1.0,1.0,0.02510856679160238
5.0,2320.0,0.0,0.11961052520109076,0.11961052520109076,1.0,0.0,0.11961052520109076
5.0,2400.0,0.0,6.554545116135728,6.554545116135728,1.0,0.0,6.594469661878559
5.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2560.0,0.0,1.3395262759670161,1.3395262759670161,1.0,0.0,1.2558627004339522
5.0,2640.0,1.5052080285953948,0.0,-1.5052080285953948,0.0,1.0,1.986992037147838
5.0,2720.0,1.0139739520027693,1.0139739520027693,0.0,0.0,0.0,1.0139739520027693
5.0,2800.0,0.9044637975320879,0.0,-0.9044637975320879,0.0,1.0,0.9044637975320879
5.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2960.0,1.775834558580411,1.775834558580411,0.0,0.0,0.0,0.47992119402655686
5.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3120.0,3.6143110576147714,3.6143110576147714,0.0,0.0,0.0,3.839238581874968
5.0,3200.0,0.0,0.13922213681758322,0.13922213681758322,1.0,0.0,0.0
5.0,3280.0,1.4694794462326364,1.4694794462326364,0.0,0.0,0.0,0.0
5.0,3360.0,3.140965516620297,3.1385235644740415,-0.0024419521462557547,0.0,0.0,3.140965516620297
5.0,3440.0,3.094609799315352,3.094609799315352,0.0,0.0,0.0,2.889863654430098
5.0,3520.0,0.6397866104852835,0.8035075890513106,0.16372097856602708,0.0,0.0,1.2589969800791347
5.0,3600.0,0.0,1.3171890173382255,1.3171890173382255,0.0,0.0,0.0
5.0,3680.0,0.0,0.7936516365553078,0.7936516365553078,1.0,0.0,0.7936516365553078
5.0,3760.0,0.0,0.7636984673063563,0.7636984673063563,1.0,0.0,0.7636984673063563
5.0,3840.0,1.5101915775847439,0.0,-1.5101915775847439,0.0,1.0,0.0
5.0,3920.0,0.8465672685584655,0.8465672685584655,0.0,0.0,0.0,0.9563128226985764
6.0,1200.0,0.0,0.029563605799832082,0.029563605799832082,1.0,0.0,0.029563605799832082
6.0,1280.0,0.0,0.0,0.0,1.0,0.0,0.02581227947293637
6.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1440.0,0.020455688542061822,0.020455688542061822,0.0,0.0,0.0,0.020455688542061822
6.0,1520.0,0.2119966752637964,0.2119966752637964,0.0,0.0,0.0,0.2119966752637964
6.0,1600.0,0.0,0.18935629873075183,0.18935629873075183,1.0,0.0,0.18935629873075183
6.0,1680.0,0.0,0.6740247819464779,0.6740247819464779,1.0,0.0,0.6740247819464779
6.0,1760.0,0.0,0.2993290866106084,0.2993290866106084,1.0,0.0,0.2993290866106084
6.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0
