episode_id,state_id,graph_regret,flat_regret,flat_minus_graph_regret,graph_top1,flat_top1,baseline_regret
2.0,1840.0,0.0,0.0,0.0,1.0,1.0,1.208948712363717
2.0,1920.0,0.0,0.0,0.0,1.0,1.0,0.03378897058945728
2.0,2000.0,0.8376808259452029,0.04821732995820449,-0.7894634959869984,0.0,0.0,0.7607787425762603
2.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2240.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,2320.0,0.0,0.0,0.0,1.0,1.0,2.1677386268275316
2.0,2400.0,0.06250504755748959,0.06250504755748959,0.0,0.0,0.0,0.20686569573766334
2.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2560.0,0.0,0.0,0.0,1.0,1.0,0.10274670729487628
2.0,2640.0,0.0,0.0,0.0,1.0,1.0,1.3097809432170455
2.0,2720.0,0.0,0.0,0.0,1.0,1.0,0.03239836786632947
2.0,2800.0,0.0,0.0,0.0,1.0,1.0,0.17272136209298616
2.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2960.0,1.1001022053075584,0.0,-1.1001022053075584,0.0,1.0,0.0
2.0,3120.0,1.2256816432182251,0.0,-1.2256816432182251,0.0,1.0,1.2256816432182251
2.0,3200.0,0.0,0.0,0.0,1.0,1.0,0.024902349512042576
2.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3440.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3520.0,0.23071476616985875,0.23071476616985875,0.0,0.0,0.0,0.23071476616985875
2.0,3600.0,0.0,0.5399641885278126,0.5399641885278126,1.0,0.0,0.607443380762188
2.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3760.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1280.0,0.0,0.0,0.0,1.0,1.0,0.35231899833611313
3.0,1360.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1440.0,0.0,0.0,0.0,1.0,1.0,0.6582695999175044
3.0,1520.0,0.0,0.0,0.0,1.0,1.0,0.2569911859735681
3.0,1600.0,0.0,0.0,0.0,1.0,1.0,0.11668639476672382
3.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1920.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,2000.0,0.0,0.0,0.0,1.0,1.0,0.017227694964506605
3.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2160.0,1.3088610066962643,1.3088610066962643,0.0,0.0,0.0,0.0
3.0,2240.0,0.0562478611297955,0.0562478611297955,0.0,0.0,0.0,0.0562478611297955
3.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2560.0,0.0,0.0,0.0,1.0,1.0,2.0940054676833384
3.0,2640.0,3.299386442948524,0.0,-3.299386442948524,0.0,0.0,0.0
3.0,2720.0,0.0,0.0,0.0,1.0,1.0,0.14978643590030324
3.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2960.0,2.126610939204721,3.3923740014460932,1.2657630622413722,0.0,0.0,2.126610939204721
3.0,3040.0,1.262809033688747,0.0,-1.262809033688747,0.0,1.0,1.262809033688747
3.0,3120.0,0.0,1.9853652230242607,1.9853652230242607,1.0,0.0,1.9853652230242607
3.0,3200.0,0.0,0.0,0.0,1.0,1.0,0.7715588282728156
3.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3360.0,0.0,0.0,0.0,1.0,1.0,0.02734565178935205
3.0,3440.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3520.0,0.0,0.0,0.0,1.0,1.0,0.08238972204815039
3.0,3600.0,0.0,0.0,0.0,1.0,1.0,0.14594470281654653
3.0,3680.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3760.0,0.0,0.0,0.0,1.0,1.0,1.1917420351593062
3.0,3840.0,1.9121239143480029,1.9121239143480029,0.0,0.0,0.0,1.9121239143480029
3.0,3920.0,0.518832980727726,0.518832980727726,0.0,0.0,0.0,0.5711688526936624
4.0,1200.0,0.0,0.0,0.0,1.0,1.0,0.9412813201280459
4.0,1280.0,0.0,0.0,0.0,1.0,1.0,0.645005122722664
4.0,1360.0,0.06539825165114144,1.0258922734333025,0.960494021782161,0.0,0.0,0.0
4.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1600.0,0.5545346451849451,0.5545346451849451,0.0,0.0,0.0,0.0
4.0,1680.0,0.0,0.0,0.0,1.0,1.0,0.4241601559628386
4.0,1760.0,1.0095872687120933,1.0095872687120933,0.0,0.0,0.0,0.18082439119464944
4.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2080.0,0.6759565054786101,0.6759565054786101,0.0,0.0,0.0,0.0
4.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2320.0,0.0,0.0,0.0,1.0,1.0,0.039329782538414175
4.0,2400.0,0.08116743021515749,0.08116743021515749,0.0,0.0,0.0,0.0
4.0,2480.0,0.0,0.0,0.0,1.0,1.0,0.031921280897101646
4.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2640.0,0.0,0.0,0.0,1.0,1.0,0.018987267084410144
4.0,2720.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2800.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,2880.0,0.06143916954799526,0.0,-0.06143916954799526,0.0,0.0,0.0
4.0,2960.0,0.8614261295582812,0.8614261295582812,0.0,0.0,0.0,0.8614261295582812
4.0,3040.0,1.7527987829219276,1.1550573335731058,-0.5977414493488218,0.0,0.0,0.0
4.0,3120.0,0.1106784201272113,0.1106784201272113,0.0,0.0,0.0,2.3026663233003437
4.0,3200.0,0.08104061947147752,0.08104061947147752,0.0,0.0,0.0,0.08104061947147752
4.0,3280.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,3360.0,1.323857400785924,0.5381495773395797,-0.7857078234463444,0.0,0.0,1.323857400785924
4.0,3440.0,0.0,0.0,0.0,1.0,1.0,1.6923250768081117
4.0,3520.0,1.7452041830124931,0.0,-1.7452041830124931,0.0,1.0,1.7452041830124931
4.0,3600.0,0.8937434183236597,0.8937434183236597,0.0,0.0,0.0,0.635035512272673
4.0,3680.0,0.35079762979675366,0.3687463757556043,0.017948745958850654,0.0,0.0,0.35079762979675366
4.0,3760.0,0.7789598108747046,0.7789598108747046,0.0,0.0,0.0,1.7780642512096778
4.0,3840.0,0.8807801903816598,0.8807801903816598,0.0,0.0,0.0,0.9241181462819912
4.0,3920.0,0.9199375519143342,0.9199375519143342,0.0,0.0,0.0,0.9199375519143342
5.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1280.0,0.0,0.0,0.0,1.0,1.0,0.6283352236195525
5.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1520.0,0.0,0.0,0.0,1.0,0.0,0.01995409754643826
5.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1760.0,0.0,0.0,0.0,1.0,1.0,0.05294072759991576
5.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1920.0,0.0,0.0,0.0,1.0,1.0,0.6806050672854165
5.0,2000.0,0.0,0.0,0.0,1.0,1.0,0.08177215672587865
5.0,2080.0,0.0,0.0,0.0,1.0,1.0,0.9550175732480266
5.0,2160.0,0.0,0.0,0.0,1.0,1.0,0.05331959721502279
5.0,2240.0,1.4160097744956084,0.0,-1.4160097744956084,0.0,1.0,1.7892987294173945
5.0,2320.0,0.21076318599131752,0.1878373437621661,-0.022925842229151422,0.0,0.0,0.21076318599131752
5.0,2400.0,0.035195477985862804,0.08542978709940714,0.05023430911354434,0.0,0.0,0.0
5.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2560.0,0.0,0.0,0.0,1.0,1.0,1.643159059822486
5.0,2640.0,0.027982322606530486,0.027982322606530486,0.0,0.0,0.0,0.027982322606530486
5.0,2720.0,0.026051930785176793,0.026051930785176793,0.0,0.0,0.0,0.0
5.0,2800.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,2880.0,0.0,0.15989505276863225,0.15989505276863225,1.0,0.0,0.15983899961844522
5.0,2960.0,0.0,0.16864061444039044,0.16864061444039044,0.0,0.0,0.0
5.0,3040.0,0.03991472418560467,0.370620493282355,0.33070576909675037,0.0,0.0,0.03991472418560467
5.0,3120.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,3200.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,3280.0,1.4464843688819493,1.4464843688819493,0.0,0.0,0.0,1.4216734745096855
5.0,3360.0,0.0,1.0179751168568005,1.0179751168568005,1.0,0.0,1.0179751168568005
5.0,3440.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3600.0,4.671569921362344,4.778421569991934,0.10685164862959073,0.0,0.0,0.0
5.0,3680.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,3840.0,0.6000716939056369,0.6000716939056369,0.0,0.0,0.0,0.0
6.0,1200.0,0.09766495367330749,0.09766495367330749,0.0,0.0,0.0,0.09766495367330749
6.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1360.0,0.0,0.0,0.0,1.0,1.0,0.6799079146294007
6.0,1440.0,0.0,0.0,0.0,1.0,1.0,0.5176782331363492
6.0,1520.0,0.0,0.0,0.0,1.0,1.0,0.306085602010833
6.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1760.0,0.2661801033473688,0.2661801033473688,0.0,0.0,0.0,0.2922314314316008
6.0,1840.0,0.0,0.0,0.0,1.0,1.0,0.10546369586224763
6.0,1920.0,0.0,0.0,0.0,1.0,1.0,1.6720062404790108
6.0,2000.0,0.0,0.0,0.0,1.0,1.0,0.584230101850117
6.0,2080.0,0.0,0.0,0.0,1.0,1.0,0.03575904351119434
6.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2240.0,0.0,0.02760835923567079,0.02760835923567079,1.0,0.0,0.02760835923567079
6.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2400.0,0.0,0.0,0.0,1.0,1.0,0.0562478611297955
6.0,2480.0,0.0,0.0,0.0,1.0,1.0,0.9679936512431999
6.0,2560.0,0.0,0.0,0.0,1.0,1.0,2.416907179680565
6.0,2640.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,2720.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2880.0,1.372733798527765,1.372733798527765,0.0,0.0,0.0,1.372733798527765
6.0,2960.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3120.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,3200.0,0.0,0.0,0.0,1.0,1.0,0.20594615750738524
6.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3360.0,0.0,0.0,0.0,1.0,1.0,0.3662689843169186
6.0,3440.0,0.0,0.0,0.0,1.0,1.0,4.757461989864324
6.0,3520.0,0.8558113834160856,0.0,-0.8558113834160856,0.0,1.0,0.8558113834160856
6.0,3600.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,3680.0,0.19126384009594605,0.1406025701088307,-0.05066126998711534,0.0,0.0,0.1406025701088307
6.0,3760.0,0.6270577406450242,0.6270577406450242,0.0,0.0,0.0,0.7369268319546225
6.0,3840.0,0.0,1.6713884188902979,1.6713884188902979,1.0,0.0,1.6713884188902979
6.0,3920.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,1200.0,0.0,0.0,0.0,1.0,1.0,0.36886905688469285
7.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1360.0,0.0,0.0,0.0,1.0,1.0,0.3137008812985672
7.0,1440.0,0.0,0.0,0.0,1.0,1.0,0.5588957575726655
7.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1680.0,0.0,0.0,0.0,1.0,1.0,0.11822323152866213
7.0,1760.0,0.0,0.0,0.0,1.0,1.0,0.263558715805362
7.0,1840.0,0.0,0.0,0.0,1.0,1.0,0.4701219424644929
7.0,1920.0,0.0,0.0,0.0,1.0,1.0,0.0930469470436621
7.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2080.0,0.02956426009294862,0.0,-0.02956426009294862,0.0,1.0,0.02956426009294862
7.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2240.0,0.014486900974699592,0.0,-0.014486900974699592,0.0,0.0,0.0
7.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2400.0,0.031088808689828502,0.0,-0.031088808689828502,0.0,0.0,0.0
7.0,2480.0,0.031088808689828502,0.0,-0.031088808689828502,0.0,0.0,0.0
7.0,2560.0,0.0,0.0,0.0,1.0,1.0,1.3169569390725626
7.0,2640.0,0.7691503106206472,3.038703861950883,2.269553551330236,0.0,0.0,0.0
7.0,2720.0,1.2156028206395544,3.060580087977687,1.8449772673381328,0.0,0.0,1.2156028206395544
7.0,2800.0,0.18475773339031326,0.0,-0.18475773339031326,0.0,1.0,0.18475773339031326
7.0,2880.0,0.0070617135349673316,0.0070617135349673316,0.0,0.0,0.0,0.0070617135349673316
7.0,2960.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,3040.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,3120.0,0.027631252876411654,0.0,-0.027631252876411654,0.0,0.0,0.0
7.0,3200.0,0.0635151028821153,0.0,-0.0635151028821153,0.0,0.0,0.0
7.0,3280.0,0.10954454178300732,0.10954454178300732,0.0,0.0,0.0,0.6509158321999502
7.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,3440.0,3.9632298876757197,3.9632298876757197,0.0,0.0,0.0,3.9632298876757197
7.0,3520.0,0.3451844192240361,0.04460360758354631,-0.3005808116404898,0.0,0.0,0.04460360758354631
7.0,3600.0,0.043130440597428245,0.0,-0.043130440597428245,0.0,1.0,0.043130440597428245
7.0,3680.0,0.006073407992195828,0.006073407992195828,0.0,0.0,0.0,0.006073407992195828
7.0,3760.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,3840.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1200.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1360.0,0.09254069489904009,0.0,-0.09254069489904009,0.0,0.0,0.09254069489904009
8.0,1440.0,2.033122538866694,2.004080543491502,-0.02904199537519192,0.0,0.0,2.033122538866694
8.0,1520.0,0.0,0.0,0.0,1.0,1.0,0.1874623792398807
8.0,1600.0,1.1940839551441216,1.1940839551441216,0.0,0.0,0.0,0.7252732508239276
8.0,1680.0,0.35872948260789234,0.0,-0.35872948260789234,0.0,1.0,0.35872948260789234
8.0,1760.0,0.0,0.0,0.0,1.0,1.0,0.3928151770302612
8.0,1840.0,0.4419367971329533,0.019179546819200644,-0.42275725031375266,0.0,0.0,0.4419367971329533
8.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2160.0,0.0,0.0,0.0,1.0,1.0,0.6073275046168005
8.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2320.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,2400.0,0.46400590086952737,0.0,-0.46400590086952737,0.0,1.0,0.46400590086952737
8.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2560.0,0.0,0.0,0.0,1.0,1.0,0.11385279852727723
8.0,2640.0,0.0,0.19783334358866855,0.19783334358866855,1.0,0.0,0.19783334358866855
8.0,2720.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2960.0,2.323811116953986,2.323811116953986,0.0,0.0,0.0,2.323811116953986
8.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3200.0,0.0917019703173985,0.0,-0.0917019703173985,0.0,0.0,0.0
8.0,3280.0,0.03655599611364825,0.03655599611364825,0.0,0.0,0.0,0.03655599611364825
8.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3440.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,3520.0,0.7441891567639434,0.7441891567639434,0.0,0.0,0.0,2.398645087187233
8.0,3600.0,1.2809149704136225,1.2809149704136225,0.0,0.0,0.0,1.320471405534461
8.0,3680.0,7.512775290785089,6.699245141778351,-0.8135301490067377,0.0,0.0,7.512775290785089
8.0,3760.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,3840.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1440.0,0.0,0.0,0.0,1.0,1.0,1.0357324081613386
9.0,1520.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1680.0,0.0,0.0,0.0,1.0,1.0,0.3112601596805554
9.0,1760.0,0.0,0.0,0.0,1.0,1.0,2.2535540356423693
9.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1920.0,0.0,0.0,0.0,1.0,1.0,0.5039109364612958
9.0,2000.0,0.0,0.0,0.0,1.0,1.0,0.07536092447901535
9.0,2080.0,0.0,0.0,0.0,1.0,1.0,0.0613470156011983
9.0,2160.0,0.0,0.0,0.0,1.0,1.0,0.7650457282179866
9.0,2240.0,0.7557785806496413,0.0,-0.7557785806496413,0.0,1.0,0.7557785806496413
9.0,2320.0,0.11007461952695075,0.7301888326339099,0.6201142131069591,0.0,0.0,0.0
9.0,2480.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2640.0,0.7144131333514276,0.7144131333514276,0.0,0.0,0.0,0.7144131333514276
9.0,2720.0,0.0,0.0,0.0,1.0,1.0,0.2620586628688867
9.0,2800.0,0.22850667883758308,0.22850667883758308,0.0,0.0,0.0,0.22850667883758308
9.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2960.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,3200.0,0.2704812078558492,0.0,-0.2704812078558492,0.0,1.0,0.2704812078558492
9.0,3280.0,1.9428245199113565,1.9115454793876598,-0.03127904052369668,0.0,0.0,0.5973538328344141
9.0,3360.0,0.25239942974548446,0.25239942974548446,0.0,0.0,0.0,0.0
9.0,3440.0,3.2944905983560155,3.2944905983560155,0.0,0.0,0.0,3.2944905983560155
9.0,3520.0,0.2374529448555009,0.2374529448555009,0.0,0.0,0.0,0.2374529448555009
9.0,3600.0,2.066521021764431,2.066521021764431,0.0,0.0,0.0,2.138283613704384
9.0,3680.0,0.0,0.38264886484337207,0.38264886484337207,1.0,0.0,0.38264886484337207
9.0,3760.0,0.0,2.128328248661613,2.128328248661613,0.0,0.0,0.0
9.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,3920.0,0.5586827313028325,0.0,-0.5586827313028325,0.0,0.0,0.0
10.0,1200.0,0.0,0.0,0.0,1.0,1.0,0.02104673161126278
10.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1440.0,0.0,0.0,0.0,1.0,1.0,0.700895115768729
10.0,1520.0,0.0,0.0,0.0,1.0,1.0,1.5094884510106488
10.0,1600.0,0.08852206978151479,0.0,-0.08852206978151479,0.0,1.0,0.08852206978151479
